9.480486815523591071e-01
9.708055696642033938e-01
9.530186976869159388e-01
9.759529931838888395e-01
9.749483575287767323e-01
9.687265162183278377e-01
9.775620392192948538e-01
9.707537285287958229e-01
9.726894512800914327e-01
9.730189663979907921e-01
9.659580338902569174e-01
9.693777799371864345e-01
9.754163167792356814e-01
9.529553651560340732e-01
9.654019753785919589e-01
9.632625132800959333e-01
